run	offset_log2
20141119_AlCH_1WT_20_2h_n3_1_1200	0.446480792375636
20141119_AlCH_1WT_20_2h_n4_1_1212	0.0822260985613283
20141119_AlCH_1WT_20_2h_n5_1_1224	0.0990139698083059
20141119_AlCH_3D8_20_2h_n3_1_1206	-0.208809176536509
20141119_AlCH_3D8_20_2h_n4_1_1218	-0.0728608613279107
20141119_AlCH_3D8_20_2h_n5_1_1230	-0.231766233634186
